date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,OT
2019/10/17,643060,24601,739596,9.600000381,1.30081E+13,1.337000012,34.5340004,9.85E+19,1.45005E+11,0.240999997,203.5460052,0.155000001,5253931520,403269,14.56099987,333955,16806,8057
2019/10/18,610609,23984,668641,9,1.30081E+13,1.231999993,34.13999939,1.03E+20,1.43631E+11,0.239999995,173.723999,0.158000007,4391359488,398677,14.58100033,339230,17011,7980
2019/10/19,562807,22145,694874,10.14099979,1.30081E+13,1.021000028,30.0189991,9.65E+19,1.43632E+11,0.181999996,138.6970062,0.148000002,2359380992,366344,14.57800007,304594,15757,7979
2019/10/20,497265,20732,596889,9.862999916,1.30081E+13,0.861000001,30.01099968,8.81E+19,1.44568E+11,0.115000002,129.2039948,0.167999998,2319075840,334044,14.57800007,289650,13294,8030
2019/10/21,640284,21003,731707,9.05700016,1.30081E+13,1.027999997,33.74000168,1.01E+20,1.48275E+11,0.072700001,184.7630005,0.163000003,3642688000,420744,14.52400017,351632,16282,8235
2019/10/22,641122,27399,690574,8.520999908,1.30081E+13,1.041000009,32.83800125,1.08E+20,1.47817E+11,0.109999999,184.1629944,0.162,3895959552,416410,14.53600025,341295,19420,8209
2019/10/23,645574,29567,703187,8.571000099,1.30691E+13,1.458999991,41.98799896,1.11E+20,1.39537E+11,0.202000007,182.6990051,0.149000004,4985241088,419894,14.54100037,349152,20329,7748
2019/10/24,606380,24528,782750,10.82699966,1.36915E+13,1.713000059,39.36500168,1.07E+20,1.34296E+11,0.280000001,269.3649902,0.118000001,4712422400,399277,14.58399963,303710,17486,7456
2019/10/25,662860,32294,860816,10.43500042,1.36915E+13,2.049999952,44.38100052,8.73E+19,1.41822E+11,0.363999993,324.6220093,0.158999994,5308369920,444975,14.55900002,328460,20601,7873
2019/10/26,680394,30595,868812,10.28600025,1.36915E+13,2.663000107,60.81900024,9.74E+19,1.67914E+11,0.592999995,351.5599976,0.172000006,5322066944,410662,14.55599976,305582,25470,9321
2019/10/27,510069,25067,820044,12.52200031,1.36915E+13,2.309999943,44.39599991,8.34E+19,1.69475E+11,0.620000005,252.0559998,0.165999994,3973282816,330350,14.56200027,256138,17460,9407
2019/10/28,611524,59415,861090,10.74600029,1.36915E+13,2.217999935,46.43000031,8.67E+19,1.70561E+11,0.523000002,292.3519897,0.187000006,5967176704,411182,14.56400013,309477,18462,9466
2019/10/29,638317,45749,819722,10.82699966,1.36915E+13,2.089999914,42.99200058,9.37E+19,1.69161E+11,0.493000001,292.3649902,0.170000002,4675997184,404118,14.50899982,307820,17199,9388
2019/10/30,601781,59363,809221,10.74600029,1.36915E+13,1.970000029,39.33200073,8.90E+19,1.66129E+11,0.458000004,274.9609985,0.177000001,3975291392,412364,14.51099968,314029,17972,9218
2019/10/31,629875,44288,788254,10.9090004,1.36915E+13,2.105000019,37.33000183,9.76E+19,1.65737E+11,0.514999986,306.678009,0.158999994,4842933248,390034,14.5170002,293647,20869,9196
2019/11/1,678169,36341,890569,11.07699966,1.36915E+13,2.414000034,35.625,8.41E+19,1.65394E+11,0.560000002,334.1000061,0.181999996,6357630464,434683,14.4630003,316057,17370,9176
2019/11/2,569305,27592,706081,10.74600029,1.36915E+13,1.626999974,32.16400146,9.25E+19,1.67499E+11,0.430999994,219.0870056,0.171000004,3831154944,365326,14.45699978,284309,14470,9292
2019/11/3,531801,25935,705655,10.43500042,1.36915E+13,1.488999963,31.45599937,9.12E+19,1.6666E+11,0.391000003,202.6699982,0.177000001,3886869504,361889,14.45600033,294229,14022,9245
2019/11/4,616833,28314,818967,10.9090004,1.36915E+13,2.844000101,36.08800125,9.02E+19,1.67399E+11,0.606000006,372.4580078,0.174999997,5450015232,428659,14.45600033,310847,17953,9285
2019/11/5,700156,32613,812348,10,1.36915E+13,2.372999907,37.57300186,9.36E+19,1.68724E+11,0.615999997,359.125,0.184,7582494720,453732,14.35200024,332695,18119,9357
2019/11/6,718740,41897,888839,10.9090004,1.36915E+13,2.290999889,35.77399826,9.56E+19,1.68829E+11,0.546999991,327.3880005,0.165000007,4907283456,429480,14.36900043,314566,17193,9362
2019/11/7,642522,39238,839968,10.66699982,1.36699E+13,2.302000046,34.09199905,9.19E+19,1.67245E+11,0.54400003,337.9259949,0.173999995,5270347264,429291,14.375,324352,16147,9274
2019/11/8,642880,38576,827500,11.25,1.272E+13,2.493000031,35.75299835,8.54E+19,1.62605E+11,0.591000021,406.8710022,0.172999993,5703108608,422027,14.34599972,311313,16463,9015
2019/11/9,644920,30200,762703,10,1.272E+13,1.610000014,31.67900085,8.22E+19,1.59335E+11,0.414999992,260.9530029,0.195999995,4640163840,400046,14.34300041,306019,13608,8833
2019/11/10,512641,20351,616469,8.675000191,1.272E+13,1.138000011,30.80400085,9.80E+19,1.60961E+11,0.30399999,131.9149933,0.191,2853814784,323636,14.34399986,299546,13655,8922
2019/11/11,602617,21505,732082,9.536000252,1.272E+13,1.542999983,34.13299942,1.02E+20,1.59305E+11,0.31099999,186.9129944,0.165999994,3573655808,388966,14.35299969,326556,17451,8830
2019/11/12,558263,29661,743228,10.66699982,1.272E+13,1.669999957,33.33000183,9.75E+19,1.58343E+11,0.342000008,233.970993,0.153999999,4154121984,382258,14.3409996,301247,16739,8776
2019/11/13,667964,36683,845720,10.66699982,1.272E+13,1.993999958,33.22600174,7.84E+19,1.58743E+11,0.442999989,274.8439941,0.193000004,4917321216,421541,14.32800007,318810,17058,8797
2019/11/14,624544,30307,692542,8.520999908,1.272E+13,1.383999944,31.45100021,1.01E+20,1.5752E+11,0.312000006,189.326004,0.184,4766844416,410233,14.32900047,349854,18144,8728
2019/11/15,634708,33835,855237,9.11400032,1.272E+13,1.480000019,32.12099838,1.07E+20,1.55236E+11,0.294999987,300.9790039,0.162,5768478720,443805,14.35999966,324987,17028,8601
2019/11/16,595680,20856,922691,9.729999542,1.272E+13,1.225000024,30.06399918,9.37E+19,1.53864E+11,0.231999993,215.3249969,0.170000002,3149156352,372938,14.35999966,283320,15041,8524
2019/11/17,522258,20474,852297,9.350999832,1.272E+13,1.083999991,29.50799942,9.20E+19,1.54964E+11,0.179000005,172.401001,0.181999996,2651063040,328748,14.35900021,264216,14539,8584
2019/11/18,587977,36919,742222,10.28600025,1.272E+13,1.565999985,33.11899948,1.03E+20,1.5275E+11,0.301999986,257.2189941,0.145999998,4683404288,395146,14.39400005,304531,16505,8460
2019/11/19,732887,23925,830725,9.795999527,1.272E+13,1.837000012,35.3219986,8.30E+19,1.48142E+11,0.39199999,281.5249939,0.185000002,4124530432,428592,14.49100018,327483,16874,8204
2019/11/20,601482,20350,745202,10.14099979,1.272E+13,1.519000053,33.11600113,9.49E+19,1.47654E+11,0.30399999,203.8430023,0.155000001,3425383424,402679,14.58199978,320944,18338,8176
2019/11/21,697687,39515,846205,10.51099968,1.27958E+13,2.10800004,40.23799896,8.67E+19,1.43108E+11,0.360000014,301.8909912,0.159999996,4738857472,437645,14.67099953,323817,21597,7924
2019/11/22,667790,37302,907937,10.9090004,1.29732E+13,2.368999958,47.61199951,8.35E+19,1.33068E+11,0.404000014,379.4590149,0.149000004,6718559744,448245,14.7489996,310407,24404,7367
2019/11/23,600401,23896,577142,8.324000359,1.29732E+13,0.986999989,37.50899887,1.06E+20,1.31059E+11,0.209999993,225.6519928,0.149000004,5237790720,406052,14.75399971,306251,16543,7255
2019/11/24,485782,22195,618433,10.99199963,1.29732E+13,1.029000044,35.28900146,9.60E+19,1.30236E+11,0.204999998,161.503006,0.123999998,4075116800,331456,14.78100014,267237,17253,7209
2019/11/25,535182,32846,748699,11.52000046,1.29732E+13,2.019000053,47.72200012,8.56E+19,1.26069E+11,0.351999998,290.3789978,0.129999995,5645470720,382749,14.86499977,279345,22633,6978
2019/11/26,663176,26130,913197,11.80300045,1.29732E+13,2.549000025,41.4109993,7.41E+19,1.2947E+11,0.488000005,344.32901,0.150999993,4994750976,444903,14.8579998,321188,25824,7165
2019/11/27,728301,23191,818579,10.35999966,1.29732E+13,1.911999941,39.61399841,8.50E+19,1.31357E+11,0.379000008,301.8380127,0.150999993,5178194432,433190,15.00199986,317458,22517,7269
2019/11/28,630300,18624,618509,8.833999634,1.29732E+13,1.269000053,36.9109993,1.01E+20,1.3654E+11,0.291999996,272.8510132,0.153999999,3714657792,404932,15.00500011,309460,16332,7555
2019/11/29,595151,24160,749060,10.5880003,1.29732E+13,1.888000011,34.04899979,9.29E+19,1.37273E+11,0.381000012,305.2369995,0.142000005,4804527616,413544,15.07699966,311154,16670,7595
2019/11/30,579962,20732,761077,11.4289999,1.29732E+13,1.700000048,31.29199982,8.86E+19,1.38704E+11,0.377999991,234.3609924,0.138999999,4293987584,369089,15.06999969,277332,16174,7673
2019/12/1,512636,18196,615609,10.35999966,1.29732E+13,1.246000051,31.38599968,8.32E+19,1.33061E+11,0.287,199.7940063,0.156000003,3468082432,349407,15.07299995,274482,15964,7360
2019/12/2,634227,20089,720855,9.930999756,1.29732E+13,1.419999957,33.61199951,9.50E+19,1.32254E+11,0.264999986,270.946991,0.142000005,4379444736,420893,15.06000042,314585,16129,7315
2019/12/3,644293,18553,681807,9.11400032,1.29732E+13,1.274000049,33.45700073,9.38E+19,1.32338E+11,0.221000001,235.6710052,0.156000003,4245612288,436617,15.02099991,336354,16469,7319
2019/12/4,659547,50499,671516,8.623000145,1.29732E+13,1.396000028,34.13899994,1.04E+20,1.32271E+11,0.228,236.5709991,0.149000004,13491432448,435391,15.06900024,337117,16817,7314
2019/12/5,633406,21161,718546,9.930999756,1.2956E+13,1.26699996,33.29299927,1.03E+20,1.32949E+11,0.185000002,271.3510132,0.131999999,3735630848,415911,15.07699966,311323,17127,7351
2019/12/6,611850,53952,740366,9.930999756,1.28768E+13,1.363000035,32.09700012,9.11E+19,1.345E+11,0.211999997,246.8690033,0.150000006,13356677120,415077,15.05799961,315241,15697,7436
2019/12/7,572496,25311,593452,9.289999962,1.28768E+13,0.924000025,29.37899971,9.57E+19,1.36683E+11,0.164000005,169.8059998,0.153999999,2773243648,354893,15.07299995,285129,13437,7556
2019/12/8,483379,19754,581275,9.729999542,1.28768E+13,0.777999997,28.07600021,1.02E+20,1.36562E+11,0.119000003,140.7279968,0.137999997,2182547968,324940,15.08300018,278705,14176,7549
2019/12/9,672252,28403,750349,9.729999542,1.28768E+13,1.166000009,30.95599937,9.60E+19,1.35544E+11,0.169,274.6359863,0.145999998,4239872512,408835,15.08100033,313481,16592,7492
2019/12/10,692549,26319,748838,9.729999542,1.28768E+13,1.24000001,31.66799927,9.10E+19,1.32815E+11,0.195999995,262.5209961,0.150999993,4757475328,423626,15.08899975,319916,15197,7340
2019/12/11,691282,30110,807656,10.9090004,1.28768E+13,1.470000029,32.02700043,8.81E+19,1.31494E+11,0.224999994,273.8389893,0.137999997,4063659776,403184,15.0909996,291116,14324,7266
2019/12/12,619735,19315,769174,10.82699966,1.28768E+13,1.340000033,32.08499908,9.13E+19,1.3062E+11,0.221000001,252.8710022,0.133000001,4228990464,416674,15.09799957,311662,16412,7217
2019/12/13,614779,16156,687257,9.473999977,1.28768E+13,1.16900003,31.63199997,9.09E+19,1.31363E+11,0.197999999,253.7749939,0.152999997,3432593152,432015,15.10900021,322736,16588,7258
2019/12/14,551814,17894,635068,9.536000252,1.28768E+13,0.808000028,30.78700066,9.86E+19,1.30413E+11,0.144999996,166.6419983,0.138999999,2387176192,378555,15.1239996,293345,14114,7204
2019/12/15,485498,17566,706442,11.61299992,1.28768E+13,1.302999973,29.0170002,8.43E+19,1.29038E+11,0.163000003,201.0630035,0.133000001,2343995904,345829,15.13000011,263317,14381,7128
2019/12/16,693836,16593,717350,9.171999931,1.28768E+13,1.116999984,33.22700119,9.07E+19,1.28269E+11,0.186000004,217.1779938,0.155000001,3350181376,431130,15.14999962,326928,18724,7085
2019/12/17,746301,38137,849902,10.2130003,1.28768E+13,1.284999967,39.8769989,9.69E+19,1.24103E+11,0.187000006,268.7539978,0.126000002,7710051840,439602,15.15499973,319113,19303,6854
2019/12/18,609940,25175,839592,10.74600029,1.28768E+13,1.61500001,39.87599945,8.69E+19,1.23124E+11,0.254000008,309.0369873,0.133000001,5023631360,430610,15.1789999,314115,22374,6799
2019/12/19,627189,22527,704413,9.171999931,1.28928E+13,1.442999959,37.59799957,9.60E+19,1.29995E+11,0.25999999,269.1270142,0.149000004,4672527360,412797,15.23600006,319398,21588,7178
2019/12/20,624387,21779,679669,9.230999947,1.29486E+13,1.289999962,33.8429985,9.90E+19,1.30619E+11,0.229000002,231.5590057,0.143999994,4618709504,420079,15.24600029,332501,18959,7211
2019/12/21,537139,15651,526732,8.18200016,1.29486E+13,0.75,29.74600029,1.10E+20,1.30579E+11,0.145999998,144.4490051,0.145999998,3138207744,361120,15.1789999,310942,16562,7208
2019/12/22,484241,19607,517655,8.520999908,1.29486E+13,0.602999985,30.22100067,1.12E+20,1.31814E+11,0.066100001,133.1450043,0.137999997,2939979776,324187,15.18000031,280901,15978,7276
2019/12/23,606564,23419,745234,10.06999969,1.29486E+13,1.044999957,35.67699814,1.02E+20,1.36424E+11,0.131999999,291.0820007,0.133000001,4317384192,393244,15.20199966,304702,16906,7529
2019/12/24,588285,18493,792661,11.52000046,1.29486E+13,1.11500001,31.49399948,8.17E+19,1.3341E+11,0.148000002,253.6100006,0.142000005,3431328256,375473,15.20300007,290311,15959,7362
2019/12/25,474482,17725,625243,11.25,1.29486E+13,0.81400001,30.87800026,8.58E+19,1.31978E+11,0.094800003,165.727005,0.136999995,2887782400,304500,15.15400028,244538,14984,7283
2019/12/26,528323,17208,603083,8.623000145,1.29486E+13,0.898000002,31.84300041,9.50E+19,1.319E+11,0.115000002,188.5359955,0.160999998,3398008832,361824,15.1590004,295896,15205,7278
2019/12/27,617851,19540,709273,9.930999756,1.29486E+13,0.93599999,31.18799973,9.73E+19,1.31651E+11,0.112000003,232.4100037,0.136999995,3906419200,415723,15.14299965,322059,14711,7263
2019/12/28,548303,16883,625161,9.663999557,1.29486E+13,0.736000001,30.57900047,9.52E+19,1.33446E+11,0.081799999,193.7230072,0.144999996,3214320640,376120,15.15600014,298138,14765,7361
2019/12/29,508034,14961,552879,9.289999962,1.29486E+13,0.647000015,30.6609993,1.01E+20,1.35412E+11,0.066399999,161.3379974,0.143999994,2491858688,344377,15.16300011,279770,13684,7469
2019/12/30,636443,22475,661326,8.675000191,1.29486E+13,0.760999978,30.92099953,1.02E+20,1.33962E+11,0.0678,223.6269989,0.151999995,4650040832,418908,15.17099953,324331,15568,7388
2019/12/31,585047,17976,687065,9.930999756,1.29486E+13,0.813000023,28.97500038,9.88E+19,1.32241E+11,0.097800002,219.2369995,0.135000005,3430132736,375764,15.1619997,293302,13500,7293
2020/1/1,444396,12757,441636,8.276000023,1.30317E+13,0.456999987,30.01499939,1.03E+20,1.31258E+11,0.065399997,120.9960022,0.153999999,2022006912,292748,15.16699982,251561,13987,7238
2020/1/2,569087,16735,696127,10.2130003,1.37988E+13,0.776000023,33.97000122,1.15E+20,1.2927E+11,0.084100001,215.4640045,0.111000001,3495276032,363285,15.13799953,295426,15920,7127
2020/1/3,619640,23302,629151,8.520999908,1.37988E+13,0.769999981,36.70899963,1.07E+20,1.31516E+11,0.112000003,211.0579987,0.143999994,5664998400,414656,15.15200043,316348,19730,7250
2020/1/4,540973,16928,539139,8.571000099,1.37988E+13,0.583000004,34.03900146,1.09E+20,1.34067E+11,0.082900003,156.7200012,0.143000007,3470997504,364305,15.15799999,287047,16357,7390
2020/1/5,515467,14695,555135,8.833999634,1.37988E+13,0.579999983,34.54499817,1.17E+20,1.36141E+11,0.053300001,150.6130066,0.130999997,2540098560,346762,15.16499996,287616,16533,7503
2020/1/6,595691,27811,803095,10.66699982,1.37988E+13,1.200000048,38.38000107,1.04E+20,1.37682E+11,0.171000004,291.6889954,0.125,3965209600,400741,15.18200016,299011,16540,7588
2020/1/7,649639,18145,674910,8.18200016,1.37988E+13,1.149000049,45.74499893,1.05E+20,1.44326E+11,0.204999998,264.8590088,0.167999998,4244004352,442569,15.19299984,343903,20950,7953
2020/1/8,619874,23409,761004,10.14099979,1.37988E+13,1.707999945,50.48099899,1.15E+20,1.50155E+11,0.354999989,348.1130066,0.129999995,4617323520,431084,15.20400047,317877,20820,8273
2020/1/9,689922,29799,743577,9.171999931,1.37988E+13,1.496000051,39.5719986,1.00E+20,1.44171E+11,0.340999991,277.0419922,0.158000007,7532014080,423158,15.18799973,321900,20500,7943
2020/1/10,677502,21721,780409,9.663999557,1.37988E+13,1.718999982,39.23400116,1.07E+20,1.44015E+11,0.335999995,303.3739929,0.141000003,5256518144,445323,15.18500042,330585,18266,7933
2020/1/11,553800,15612,596397,8.833999634,1.37988E+13,0.894999981,36.08499908,1.07E+20,1.47426E+11,0.193000004,178.4640045,0.156000003,3333911552,393287,15.18400002,308907,15900,8120
2020/1/12,477053,14388,578905,9.536000252,1.37988E+13,0.763999999,33.04999924,1.10E+20,1.47902E+11,0.126000002,169.9450073,0.140000001,2877762304,342527,15.17199993,282985,14383,8146
2020/1/13,570300,19234,696517,10.06999969,1.37988E+13,0.976999998,34.66899872,1.05E+20,1.4801E+11,0.177000001,262.7200012,0.140000001,3989909504,391948,15.16399956,291454,15305,8151
2020/1/14,705324,30967,884701,9.930999756,1.3819E+13,1.427000046,49.44800186,9.38E+19,1.56272E+11,0.263000011,349.3399963,0.169,7605764608,477976,15.17700005,346808,20772,8605
2020/1/15,632549,42231,758395,9.536000252,1.47764E+13,1.63499999,47.2480011,1.13E+20,1.5944E+11,0.326000005,294.8729858,0.149000004,12047345664,450729,15.16399956,332507,18142,8778
2020/1/16,654641,23647,683079,9.05700016,1.47764E+13,1.18599999,40.88399887,1.07E+20,1.57912E+11,0.291999996,226.2890015,0.163000003,4651778560,431336,15.13399982,325788,18513,8693
2020/1/17,607003,30527,680037,9.05700016,1.47764E+13,1.207999945,42.32699966,1.26E+20,1.61114E+11,0.298000008,285.5979919,0.141000003,6762835968,441716,15.13399982,323833,17272,8869
2020/1/18,518761,15636,677562,10.9090004,1.47764E+13,1.065999985,38.57099915,1.04E+20,1.61825E+11,0.246999994,187.0980072,0.143000007,3325346816,377583,15.14400005,287105,17651,8907
2020/1/19,549520,19673,608059,9.600000381,1.47764E+13,0.874000013,42.13499832,1.01E+20,1.60973E+11,0.201000005,192.6199951,0.165999994,3266638592,368141,15.14299965,283810,20557,8859
2020/1/20,615528,27032,698612,9.473999977,1.47764E+13,0.925999999,39.37900162,1.12E+20,1.5756E+11,0.172000006,232.1410065,0.149000004,5705309696,410326,15.1239996,313509,18586,8670
2020/1/21,620998,18337,692032,9.411999702,1.47764E+13,1.062000036,38.23099899,1.18E+20,1.57602E+11,0.236000001,251.9160004,0.142000005,4263372800,421853,15.1239996,315057,19285,8672
2020/1/22,652035,23704,748709,9.230999947,1.47764E+13,1.100000024,36.01100159,1.07E+20,1.58012E+11,0.250999987,211.2409973,0.159999996,4982958592,424690,15.10599995,328430,19401,8693
2020/1/23,658331,22226,714200,9.05700016,1.47764E+13,1.047999978,36.52299881,1.19E+20,1.5394E+11,0.228,204.095993,0.143000007,5751816192,421525,15.10299969,329759,18546,8469
2020/1/24,644667,18523,730092,9.473999977,1.47764E+13,0.841000021,35.05099869,1.16E+20,1.52896E+11,0.140000001,223.0890045,0.138999999,4406641152,424754,15.10099983,313735,16643,8410
2020/1/25,524444,14230,591392,8.779999733,1.47764E+13,0.552999973,31.55900002,1.15E+20,1.51807E+11,0.107000001,150.2890015,0.150000006,2923336448,365568,15.10099983,285420,13919,8349
2020/1/26,499446,18671,568189,10.06999969,1.47764E+13,0.588,30.32600021,1.13E+20,1.53939E+11,0.096000001,155.7779999,0.134000003,3252311040,365856,15.10099983,261104,14485,8466
2020/1/27,574999,47226,733173,11.16300011,1.47764E+13,1.213000059,36.38999939,1.04E+20,1.59015E+11,0.252999991,331.4440002,0.136999995,4607391744,430805,15.10499954,279111,18223,8744
2020/1/28,702991,27917,854678,10.14099979,1.52038E+13,1.279000044,42.20600128,1.01E+20,1.64577E+11,0.261000007,300.8299866,0.160999998,5754005504,496656,15.11600018,339910,20422,9049
2020/1/29,669492,24490,706867,9,1.54661E+13,1.011000037,44.18299866,1.16E+20,1.70045E+11,0.221000001,257.6940002,0.163000003,5776964608,481467,15.1239996,340402,22062,9349
2020/1/30,620353,41076,704883,9.230999947,1.54661E+13,0.998000026,43.58300018,1.25E+20,1.70888E+11,0.213,244.5390015,0.148000002,7156704768,473295,15.12699986,332402,18452,9394
2020/1/31,644064,33691,770486,10,1.54661E+13,1.236999989,40.65599823,1.11E+20,1.70398E+11,0.270000011,283.3659973,0.152999997,8370738688,473560,15.13399982,334290,17685,9366
2020/2/1,585209,25261,650769,9.536000252,1.54661E+13,0.917999983,36.65999985,1.20E+20,1.70903E+11,0.218999997,217.0180054,0.149000004,6196136960,427299,15.13500023,303573,15818,9393
2020/2/2,619979,22310,684127,10.06999969,1.54661E+13,0.939999998,36.14599991,1.06E+20,1.7101E+11,0.206,212.0379944,0.158999994,4682602496,399001,15.13399982,290736,75543,9398
2020/2/3,730411,45181,791257,9.729999542,1.54661E+13,1.151000023,37.79600143,1.12E+20,1.70262E+11,0.216999993,290.4890137,0.156000003,8969878528,462831,15.14000034,330864,32917,9356
2020/2/4,676969,26756,799012,10.9090004,1.54661E+13,1.41900003,38.83399963,1.10E+20,1.68034E+11,0.298999995,316.9609985,0.140000001,5970733056,442469,15.14500046,309058,28537,9233
2020/2/5,715507,21648,764952,9.05700016,1.54661E+13,1.264000058,41.42599869,1.13E+20,1.71473E+11,0.300999999,260.2780151,0.167999998,5098196480,486673,15.15400028,368445,34975,9421
2020/2/6,664727,48276,813660,10.66699982,1.54661E+13,1.582000017,43.77199936,1.17E+20,1.76693E+11,0.388000011,320.7160034,0.143000007,10146779136,431887,15.1590004,315235,30260,9706
2020/2/7,752168,48564,903560,10.35999966,1.54661E+13,1.781999946,42.7820015,1.05E+20,1.7837E+11,0.458000004,351.8649902,0.165999994,6626614784,466677,15.06700039,334799,25577,9798
2020/2/8,620879,24175,800212,10.35999966,1.54661E+13,1.213999987,38.97800064,1.07E+20,1.78841E+11,0.356999993,196.5339966,0.160999998,5641803776,403295,15.04800034,318224,22495,9823
2020/2/9,587566,18140,670921,9.411999702,1.54661E+13,1.026000023,51.34500122,1.06E+20,1.83592E+11,0.287999988,188.4929962,0.184,4119683072,387470,15.05300045,316917,38674,10083
2020/2/10,617571,34825,826853,11.80300045,1.54661E+13,1.77699995,46.04499817,1.13E+20,1.80869E+11,0.419999987,331.4400024,0.136000007,6277983232,412745,15.03199959,297982,27170,9932
2020/2/11,783245,27787,885419,9.729999542,1.55211E+13,1.845999956,47.86700058,1.02E+20,1.81533E+11,0.488999993,318.8930054,0.184,6641643520,494856,15.04300022,365435,28117,9968
2020/2/12,638800,32944,803581,10.14099979,1.55467E+13,2.063999891,52.22900009,1.12E+20,1.88167E+11,0.564999998,385.8190002,0.166999996,6813860352,479413,15.04800034,344473,28341,10331
2020/2/13,714603,32314,864990,10.2130003,1.55467E+13,1.973999977,48.18299866,1.06E+20,1.87415E+11,0.555999994,379.5419922,0.173999995,7006498304,473252,15.07800007,339940,26869,10289
2020/2/14,606079,32966,749286,10.66699982,1.55467E+13,1.871999979,42.56299973,1.18E+20,1.87123E+11,0.521000028,327.1730042,0.150000006,6726652928,447193,15.0880003,325943,25754,10272
2020/2/15,667659,27311,770573,10.14099979,1.55467E+13,1.583999991,41.67699814,1.03E+20,1.84966E+11,0.474999994,248.5749969,0.178000003,5460487680,432495,15.0909996,322579,23918,10152
2020/2/16,550546,32643,649918,10.14099979,1.55467E+13,1.202999949,41.10699844,1.10E+20,1.80677E+11,0.398000002,171.5780029,0.163000003,6050285056,364725,15.09300041,292094,23996,9916
2020/2/17,690168,37011,721695,9.171999931,1.55467E+13,1.273000002,42.45700073,1.14E+20,1.77191E+11,0.310000002,284.8250122,0.170000002,9396560896,453650,15.10400009,341334,25279,9723
2020/2/18,647238,31321,767824,9.663999557,1.55467E+13,1.588999987,42.60699844,1.21E+20,1.79328E+11,0.300000012,306.8240051,0.155000001,5658250752,444008,15.06900024,328458,29623,9840
2020/2/19,672841,41361,819463,10.2130003,1.55467E+13,1.753000021,44.63299942,1.13E+20,1.83931E+11,0.442999989,325.677002,0.160999998,7909840896,446777,15.06000042,334664,31627,10091
2020/2/20,638816,31656,850647,11.4289999,1.55467E+13,1.735000014,44.28699875,1.00E+20,1.75204E+11,0.39199999,354.1149902,0.153999999,6411100672,437575,14.99199963,316500,26789,9612
2020/2/21,637326,23613,749930,9.350999832,1.55467E+13,1.208999991,40.54000092,1.15E+20,1.76614E+11,0.319999993,274.9030151,0.164000005,5440614400,449293,14.98099995,338330,23685,9688
2020/2/22,582844,18540,668603,9.729999542,1.55467E+13,0.994000018,34.80400085,1.15E+20,1.76227E+11,0.277999997,198.7400055,0.158000007,3767769600,406436,14.94999981,304449,24088,9666
2020/2/23,541870,23020,639356,10.14099979,1.55467E+13,0.927999973,35.94599915,1.08E+20,1.79596E+11,0.256999999,186.4929962,0.164000005,4945140224,358707,14.95199966,285437,25803,9850
2020/2/24,625542,24108,799946,10.2130003,1.55467E+13,1.284999967,42.14400101,1.10E+20,1.77887E+11,0.312999994,306.9890137,0.158000007,5548784640,434415,14.94299984,328749,28829,9755
2020/2/25,626903,24844,745897,10,1.55094E+13,1.345999956,42.26900101,1.13E+20,1.73627E+11,0.342000008,292.5159912,0.152999997,6334149120,445008,14.94900036,334449,27251,9520
2020/2/26,670886,24149,811984,10.5880003,1.54869E+13,1.695000052,46.34400177,1.07E+20,1.6533E+11,0.395000011,377.973999,0.147,5404813824,463415,14.9460001,329831,27388,9065
2020/2/27,684559,26044,768147,9.795999527,1.54869E+13,1.463999987,45.74599838,1.12E+20,1.60577E+11,0.340000004,324.973999,0.147,6640945664,457420,14.94999981,338634,25882,8803
2020/2/28,701052,23947,747640,9.11400032,1.54869E+13,1.31400001,47.16400146,1.17E+20,1.5883E+11,0.293000013,279.9419861,0.148000002,6545847808,489743,14.96899986,368432,25289,8706
2020/2/29,588646,18042,688853,10.35999966,1.54869E+13,1.05400002,37.63600159,1.18E+20,1.58545E+11,0.248999998,234.4660034,0.128999993,3563548416,409645,14.98099995,307388,22884,8690
2020/3/1,597235,15620,582150,8.13599968,1.54869E+13,0.648999989,36.91799927,1.20E+20,1.56418E+11,0.131999999,158.8930054,0.158000007,3056262656,385534,14.97099972,309672,22847,8572
2020/3/2,687474,20998,776622,9.663999557,1.54869E+13,1.217000008,40.16199875,1.24E+20,1.59748E+11,0.246999994,331.6069946,0.133000001,4954319872,472265,14.98700047,342672,25876,8754
2020/3/3,717102,20336,787057,9.411999702,1.54869E+13,1.281000018,38.88800049,1.18E+20,1.60438E+11,0.277999997,324.8640137,0.144999996,4724034560,464555,14.98600006,342171,25782,8791
2020/3/4,755658,24870,922114,8.623000145,1.54869E+13,1.149000049,41.15599823,1.23E+20,1.60026E+11,0.26699999,303.0249939,0.150999993,5316041728,489140,14.9090004,358578,27221,8767
2020/3/5,659912,22064,703738,8.833999634,1.54869E+13,1.182999969,42.27299881,1.33E+20,1.64739E+11,0.279000014,329.7850037,0.140000001,5312999936,473476,14.90499973,349366,26232,9024
2020/3/6,648532,25485,760824,9.289999962,1.54869E+13,1.356999993,40.0929985,1.18E+20,1.66124E+11,0.324999988,366.5169983,0.151999995,6579941888,471004,14.90499973,338228,22285,9099
2020/3/7,604629,17655,633912,9.171999931,1.54869E+13,0.93599999,35.82600021,1.22E+20,1.65243E+11,0.250999987,224.6589966,0.147,4067367424,409197,14.90400028,313155,19205,9050
